file,source_file,line,module,problem_class,severity,description,highlighted_element,language
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/managers/LogBusinessController.java,27,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/managers/LogBusinessController.java,28,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,callback,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/managers/LogDataManager.java,32,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,wrapper,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/managers/WorkoutSelectionManager.java,17,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,prefsChecker,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/managers/WorkoutSessionController.java,25,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/managers/WorkoutSessionController.java,26,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,callback,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,23,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,MID,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,24,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,ANDROID_CHANNEL_ID,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,25,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,ANDROID_CHANNEL_NAME,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,26,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,NOTIFICATION_MESSAGE,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/WorkoutNotificationManager.java,25,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/WorkoutNotificationManager.java,74,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,ANDROID_CHANNEL_ID,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/WorkoutNotificationManager.java,75,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,ANDROID_CHANNEL_NAME,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/WorkoutNotificationManager.java,76,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,MID,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,33,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,34,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,ui_manager,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,35,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,settingsPrefs,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,36,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,notiManager,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,37,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,posSwitches,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsPrefsManager.java,10,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,prefs,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsPrefsManager.java,11,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,edit,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsUIManager.java,20,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/TextDocumentation/OrderList.java,5,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,alphabet,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/TextDocumentation/textDocumentationManager.java,15,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/TextDocumentation/textDocumentationManager.java,16,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,views,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/WorkoutPos/WorkoutPosDragListener.java,17,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,touchListener,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/WorkoutPos/WorkoutPosDragListener.java,18,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,workout_basicsPrefs,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/WorkoutPos/WorkoutPosDragListener.java,19,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/WorkoutPos/WorkoutPosTouchListener.java,16,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/LogActivityUIManager.java,33,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,logCallback,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/SettingsActivityUIManager.java,37,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,settingsManager,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/WorkoutCalendarView.java,44,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,totalWorkoutTypes,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/WorkoutCalendarView.java,62,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,textBounds,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/WorkoutSessionActivityUIManager.java,31,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/WorkoutSessionActivityUIManager.java,32,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,callback,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/WorkoutSessionActivityUIManager.java,43,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,workoutValues,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/Timer.java,7,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,workoutSessionUi_manager,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutMaximumManager.java,21,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutMaximumManager.java,25,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,chosenWorkout,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutMaximumManager.java,26,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,type,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutMaximumManager.java,27,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,sessionStartWorkout,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutMaximumManager.java,29,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,tvCounterView,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionManager.java,17,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionManager.java,18,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,workout,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionManager.java,19,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,workoutInfo,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,24,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,context,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,25,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,workoutNameTitle,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,27,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,completeButton,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,29,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,cTimerRepsWorkoutHolder,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,31,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,tvTimerHolder,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,32,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,ivWorkoutImageHolder,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,34,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,workout,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,35,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,aTvWorkoutValues,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,36,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,tvFront,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,37,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,tvBack,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,39,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,soundOn,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,40,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,vibrateOn,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,41,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,vibrator,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,42,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,toneGen1,JAVA
_lint-backup/CanBeFinal.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/workouts/WorkoutGenerator.java,8,AllWorkouts.app.main,CanBeFinal,WARNING,Declaration can have final modifier,workoutInfo,JAVA
_lint-backup/CodeBlock2Expr.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsActivity.java,172,AllWorkouts.app.main,CodeBlock2Expr,WARNING,Statement lambda can be replaced with expression lambda,{,JAVA
_lint-backup/CodeBlock2Expr.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsActivity.java,186,AllWorkouts.app.main,CodeBlock2Expr,WARNING,Statement lambda can be replaced with expression lambda,{,JAVA
_lint-backup/CodeBlock2Expr.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsActivity.java,196,AllWorkouts.app.main,CodeBlock2Expr,WARNING,Statement lambda can be replaced with expression lambda,{,JAVA
_lint-backup/CodeBlock2Expr.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsActivity.java,222,AllWorkouts.app.main,CodeBlock2Expr,WARNING,Statement lambda can be replaced with expression lambda,{,JAVA
_lint-backup/CodeBlock2Expr.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/SettingsActivityUIManager.java,180,AllWorkouts.app.main,CodeBlock2Expr,WARNING,Statement lambda can be replaced with expression lambda,{,JAVA
_lint-backup/CodeBlock2Expr.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/SettingsActivityUIManager.java,194,AllWorkouts.app.main,CodeBlock2Expr,WARNING,Statement lambda can be replaced with expression lambda,{,JAVA
_lint-backup/CollectionAddAllCanBeReplacedWithConstructor.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/LogUIManager.java,68,AllWorkouts.app.main,CollectionAddAllCanBeReplacedWithConstructor,WARNING,'addAll()' call can be replaced with parametrized constructor call,addAll,JAVA
_lint-backup/ComparatorCombinators.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/backup/BackupManager.java,497,AllWorkouts.app.main,ComparatorCombinators,WARNING,Can be replaced with 'Comparator.comparingLong',"(f1, f2) -> Long.compare(f1.lastModified(), f2.lastModified())",JAVA
_lint-backup/ConfigurationAvoidance.xml,file://$PROJECT_DIR$/build.gradle,27,AllWorkouts,ConfigurationAvoidance,WARNING,Consider using 'tasks.register' to avoid unnecessary configuration,task,Groovy
_lint-backup/ConstantValue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/media/WorkoutMediaController.java,181,AllWorkouts.app.main,ConstantValue,WARNING,Condition trackInfo != null is always true,trackInfo != null,JAVA
_lint-backup/ConstantValue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,32,AllWorkouts.app.main,ConstantValue,WARNING,Condition context != null is always true when reached,context != null,JAVA
_lint-backup/ConstantValue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,83,AllWorkouts.app.main,ConstantValue,WARNING,Condition Build.VERSION.SDK_INT >= Build.VERSION_CODES.M is always true,Build.VERSION.SDK_INT >= Build.VERSION_CODES.M,JAVA
_lint-backup/ConstantValue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,94,AllWorkouts.app.main,ConstantValue,WARNING,Condition Build.VERSION.SDK_INT >= Build.VERSION_CODES.N is always true when reached,Build.VERSION.SDK_INT >= Build.VERSION_CODES.N,JAVA
_lint-backup/ConstantValue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/SettingsActivityUIManager.java,241,AllWorkouts.app.main,ConstantValue,WARNING,Condition backupFiles.length > 0 is always true,backupFiles.length > 0,JAVA
_lint-backup/Convert2Lambda.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/assets/StartWorkoutSession.java,87,AllWorkouts.app.main,Convert2Lambda,WARNING,Anonymous new DialogInterface.OnClickListener() can be replaced with lambda,new DialogInterface.OnClickListener(),JAVA
_lint-backup/Convert2Lambda.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/LogManager.java,67,AllWorkouts.app.main,Convert2Lambda,WARNING,Anonymous new DialogInterface.OnClickListener() can be replaced with lambda,new DialogInterface.OnClickListener(),JAVA
_lint-backup/Convert2Lambda.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/log_manager/LogManager.java,127,AllWorkouts.app.main,Convert2Lambda,WARNING,Anonymous new DialogInterface.OnClickListener() can be replaced with lambda,new DialogInterface.OnClickListener(),JAVA
_lint-backup/Convert2Lambda.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,228,AllWorkouts.app.main,Convert2Lambda,WARNING,Anonymous new CompoundButton.OnCheckedChangeListener() can be replaced with lambda,new CompoundButton.OnCheckedChangeListener(),JAVA
_lint-backup/Convert2Lambda.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,237,AllWorkouts.app.main,Convert2Lambda,WARNING,Anonymous new CompoundButton.OnCheckedChangeListener() can be replaced with lambda,new CompoundButton.OnCheckedChangeListener(),JAVA
_lint-backup/Convert2Lambda.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/SettingsManager.java,260,AllWorkouts.app.main,Convert2Lambda,WARNING,Anonymous new TimePickerDialog.OnTimeSetListener() can be replaced with lambda,new TimePickerDialog.OnTimeSetListener(),JAVA
_lint-backup/Convert2Lambda.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/LogActivityUIManager.java,111,AllWorkouts.app.main,Convert2Lambda,WARNING,Anonymous new DialogInterface.OnClickListener() can be replaced with lambda,new DialogInterface.OnClickListener(),JAVA
_lint-backup/Convert2Lambda.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/LogActivityUIManager.java,138,AllWorkouts.app.main,Convert2Lambda,WARNING,Anonymous new DialogInterface.OnClickListener() can be replaced with lambda,new DialogInterface.OnClickListener(),JAVA
_lint-backup/Convert2Lambda.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/SettingsActivityUIManager.java,126,AllWorkouts.app.main,Convert2Lambda,WARNING,Anonymous new DialogInterface.OnClickListener() can be replaced with lambda,new DialogInterface.OnClickListener(),JAVA
_lint-backup/Convert2Lambda.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,125,AllWorkouts.app.main,Convert2Lambda,WARNING,Anonymous new Runnable() can be replaced with lambda,new Runnable(),JAVA
_lint-backup/Convert2Lambda.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutSessionUIManager.java,151,AllWorkouts.app.main,Convert2Lambda,WARNING,Anonymous new Runnable() can be replaced with lambda,new Runnable(),JAVA
_lint-backup/Convert2MethodRef.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsActivity.java,223,AllWorkouts.app.main,Convert2MethodRef,WARNING,Lambda can be replaced with method reference,showRestartRecommendation(),JAVA
_lint-backup/DanglingJavadoc.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsActivity.java,159,AllWorkouts.app.main,DanglingJavadoc,WARNING,Dangling Javadoc comment #loc,/**,JAVA
_lint-backup/DanglingJavadoc.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsActivity.java,177,AllWorkouts.app.main,DanglingJavadoc,WARNING,Dangling Javadoc comment #loc,/**,JAVA
_lint-backup/DanglingJavadoc.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/Timer.java,33,AllWorkouts.app.main,DanglingJavadoc,WARNING,Dangling Javadoc comment #loc,/**,JAVA
_lint-backup/DanglingJavadoc.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/workout_session_manager/WorkoutMaximumManager.java,86,AllWorkouts.app.main,DanglingJavadoc,WARNING,Dangling Javadoc comment #loc,/**,JAVA
_lint-backup/DataFlowIssue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/LogActivity.java,32,AllWorkouts.app.main,DataFlowIssue,WARNING,Method invocation getString may produce NullPointerException,getString,JAVA
_lint-backup/DataFlowIssue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsAppInfoPresenterActivity.java,21,AllWorkouts.app.main,DataFlowIssue,WARNING,Dereference of getIntent().getStringExtra(Constants.CHOSEN_DOCUMENTATION) may produce NullPointerException,getIntent().getStringExtra(Constants.CHOSEN_DOCUMENTATION),JAVA
_lint-backup/DataFlowIssue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/WorkoutMaximumActivity.java,28,AllWorkouts.app.main,DataFlowIssue,WARNING,Method invocation getString may produce NullPointerException,getString,JAVA
_lint-backup/DataFlowIssue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/WorkoutMaximumActivity.java,56,AllWorkouts.app.main,DataFlowIssue,WARNING,Method invocation getBoolean may produce NullPointerException,getBoolean,JAVA
_lint-backup/DataFlowIssue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/WorkoutSessionFinishActivity.java,65,AllWorkouts.app.main,DataFlowIssue,WARNING,Method invocation getString may produce NullPointerException,getString,JAVA
_lint-backup/DataFlowIssue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/backup/BackupManager.java,308,AllWorkouts.app.main,DataFlowIssue,WARNING,Method invocation mkdirs may produce NullPointerException,mkdirs,JAVA
_lint-backup/DataFlowIssue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/managers/WorkoutSessionDataManager.java,59,AllWorkouts.app.main,DataFlowIssue,WARNING,Method invocation toString may produce NullPointerException,toString,JAVA
_lint-backup/DataFlowIssue.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/ui/WorkoutCalendarView.java,361,AllWorkouts.app.main,DataFlowIssue,WARNING,Variable is already assigned to this value,currentDay,JAVA
_lint-backup/DefaultNotLastCaseInSwitch.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/SettingsAppInfoSelectorActivity.java,27,AllWorkouts.app.main,DefaultNotLastCaseInSwitch,WARNING,'default' branch not last case in 'switch' statement #loc,default,JAVA
_lint-backup/Deprecation.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/data_manager/BackupScheduler.java,36,AllWorkouts.app.main,Deprecation,WARNING,'getDefaultSharedPreferences(android.content.Context)' is deprecated,getDefaultSharedPreferences,JAVA
_lint-backup/Deprecation.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,77,AllWorkouts.app.main,Deprecation,WARNING,"'setPriority(int)' is deprecated as of API 26 (""Oreo""; Android 8.0)",setPriority,JAVA
_lint-backup/Deprecation.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/NotificationReceiver.java,77,AllWorkouts.app.main,Deprecation,WARNING,"'PRIORITY_DEFAULT' is deprecated as of API 26 (""Oreo""; Android 8.0)",PRIORITY_DEFAULT,JAVA
_lint-backup/Deprecation.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/settings_manager/Notification_Manager/WorkoutNotificationManager.java,90,AllWorkouts.app.main,Deprecation,WARNING,"'getColor(int)' is deprecated as of API 23 (""Marshmallow""; Android 6.0)",getColor,JAVA
_lint-backup/DoubleCheckedLocking.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/ServiceLocator.java,27,AllWorkouts.app.main,DoubleCheckedLocking,WARNING,Double-checked locking #loc,if,JAVA
_lint-backup/EmptyMethod.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/WorkoutSessionFinishActivity.java,54,AllWorkouts.app.main,EmptyMethod,WARNING,Method only calls its super,onDestroy,JAVA
_lint-backup/EmptyMethod.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseDataManager.java,55,AllWorkouts.app.main,EmptyMethod,WARNING,All implementations of this method are empty,initializeDataSources,JAVA
_lint-backup/EmptyMethod.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseDataManager.java,60,AllWorkouts.app.main,EmptyMethod,WARNING,All implementations of this method are empty,loadInitialData,JAVA
_lint-backup/EmptyMethod.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseInterfaces.java,26,AllWorkouts.app.main,EmptyMethod,WARNING,All implementations of this method are empty,onDataLoaded,JAVA
_lint-backup/EmptyMethod.xml,file://$PROJECT_DIR$/app/src/main/java/com/allvens/allworkouts/base/BaseInterfaces.java,39,AllWorkouts.app.main,EmptyMethod,WARNING,All implementations of this method are empty,onStateChanged,JAVA
